"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"1805",32,"admin.","married","high.school","no","yes","no","cellular","jul","wed",154,1,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"1806",31,"blue-collar","married","basic","no","yes","no","telephone","may","tue",97,2,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"1807",32,"businessman","married","high.school","no","yes","no","cellular","nov","thu",356,1,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"1808",44,"admin.","married","university.degree","no","yes","no","telephone","jun","thu",351,1,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
"1809",44,"management","married","basic","no","yes","yes","cellular","mar","thu",218,1,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1,"no"
"1810",39,"admin.","married","high.school","no","no","no","cellular","nov","wed",138,1,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"1811",38,"technician","married","professional.course","no","yes","yes","cellular","mar","thu",63,2,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1,"yes"
"1812",49,"management","divorced","university.degree","no","yes","yes","cellular","aug","tue",138,1,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
"1813",51,"admin.","married","university.degree","no","no","no","telephone","jun","mon",295,3,0,"nonexistent",-2.9,92.963,-40.8,1.215,5076.2,"no"
"1814",55,"unemployed","married","university.degree","no","yes","no","cellular","nov","thu",303,2,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"1815",49,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",1171,1,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
"1816",29,"blue-collar","single","high.school","no","yes","yes","cellular","may","wed",146,1,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
"1817",49,"technician","married","professional.course","no","no","no","telephone","jun","thu",77,1,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"1818",39,"blue-collar","married","basic","no","no","no","telephone","nov","thu",281,2,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
"1819",30,"services","single","high.school","no","no","no","cellular","may","mon",111,2,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
"1820",37,"technician","single","professional.course","no","yes","no","cellular","nov","fri",347,1,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
"1821",54,"blue-collar","married","basic","no","no","no","cellular","may","mon",50,1,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
"1822",35,"technician","married","university.degree","no","no","no","cellular","aug","fri",224,3,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,"no"
"1823",41,"technician","single","professional.course","no","yes","no","cellular","may","tue",175,2,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
"1824",31,"technician","married","professional.course","no","no","no","telephone","may","fri",258,2,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"1825",30,"admin.","married","university.degree","no","no","no","cellular","aug","mon",514,7,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"1826",43,"technician","married","professional.course","no","yes","no","cellular","nov","tue",166,3,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
"1827",31,"blue-collar","married","professional.course","no","no","no","telephone","jun","tue",70,8,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"1828",33,"admin.","single","university.degree","no","yes","no","telephone","oct","thu",166,3,2,"success",-3.4,92.431,-26.9,0.74,5017.5,"yes"
"1829",30,"management","divorced","university.degree","no","no","yes","telephone","may","fri",164,4,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"1830",47,"admin.","single","university.degree","no","no","no","cellular","aug","thu",429,1,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"1831",32,"services","married","professional.course","no","yes","no","cellular","may","tue",146,3,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
"1832",41,"technician","married","high.school","no","yes","no","telephone","jun","fri",145,24,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"1833",60,"blue-collar","married","professional.course","no","no","no","telephone","may","tue",59,3,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"1834",42,"services","married","high.school","no","yes","no","cellular","apr","mon",274,1,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"1835",39,"services","married","high.school","no","yes","no","cellular","may","thu",328,2,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes"
"1836",29,"blue-collar","married","basic","no","yes","no","cellular","may","thu",108,4,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"1837",40,"blue-collar","single","professional.course","no","yes","no","cellular","jul","thu",498,1,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"1838",30,"services","married","high.school","no","no","no","telephone","may","fri",147,2,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"1839",38,"admin.","married","high.school","no","no","no","cellular","may","wed",275,1,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"1840",37,"admin.","married","high.school","no","no","no","telephone","may","tue",316,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"1841",26,"blue-collar","single","basic","no","yes","no","cellular","jul","mon",200,2,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"1842",37,"management","married","university.degree","no","no","no","telephone","jun","thu",288,1,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"1843",44,"technician","married","high.school","no","yes","yes","cellular","aug","fri",390,2,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"1844",46,"admin.","married","high.school","no","no","no","cellular","may","fri",318,2,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
"1845",59,"admin.","married","university.degree","no","no","no","telephone","oct","tue",85,1,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,"yes"
"1846",52,"services","married","high.school","no","yes","no","cellular","aug","tue",607,5,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"1847",40,"technician","divorced","professional.course","no","no","no","cellular","aug","tue",279,4,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"1848",44,"services","married","high.school","no","yes","no","telephone","jun","fri",40,3,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"1849",35,"management","married","university.degree","no","yes","no","cellular","nov","mon",121,1,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
"1850",33,"technician","married","professional.course","no","no","no","cellular","aug","fri",335,3,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"1851",38,"blue-collar","married","basic","no","yes","no","cellular","may","thu",130,2,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"1852",53,"businessman","married","basic","no","yes","yes","cellular","apr","tue",398,2,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,"yes"
"1853",56,"unemployed","divorced","high.school","no","yes","no","telephone","may","wed",267,1,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"1854",48,"blue-collar","married","high.school","no","yes","no","cellular","aug","wed",128,6,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"1855",45,"admin.","divorced","high.school","no","yes","no","cellular","jul","fri",800,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"1856",48,"management","married","university.degree","no","yes","no","cellular","oct","wed",294,1,1,"failure",-3.4,92.431,-26.9,0.74,5017.5,"yes"
"1857",62,"admin.","married","high.school","no","no","no","telephone","mar","mon",163,2,0,"nonexistent",-1.8,92.843,-50,1.52,5099.1,"yes"
"1858",24,"services","single","high.school","no","no","no","cellular","jul","thu",1150,3,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"yes"
"1859",33,"admin.","single","high.school","no","no","no","cellular","oct","mon",87,1,0,"nonexistent",-3.4,92.431,-26.9,0.731,5017.5,"no"
"1860",49,"technician","divorced","professional.course","no","yes","no","cellular","mar","tue",361,2,1,"failure",-1.8,93.369,-34.8,0.635,5008.7,"no"
"1861",54,"housemaid","married","professional.course","no","no","no","telephone","oct","mon",187,2,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
"1862",57,"technician","divorced","university.degree","no","no","yes","telephone","jun","tue",187,1,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"1863",31,"admin.","single","high.school","no","no","no","cellular","nov","fri",89,1,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"1864",51,"admin.","married","university.degree","no","yes","no","cellular","jul","thu",147,1,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"1865",50,"technician","single","university.degree","no","yes","no","telephone","apr","fri",634,1,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,"yes"
"1866",30,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",83,1,2,"failure",-2.9,92.201,-31.4,0.881,5076.2,"no"
"1867",30,"blue-collar","married","basic","no","yes","no","cellular","jul","mon",245,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"1868",46,"admin.","divorced","high.school","no","yes","no","cellular","jun","mon",372,1,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"1869",48,"blue-collar","married","basic","no","no","no","telephone","jun","mon",984,4,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"1870",31,"businessman","single","university.degree","no","no","no","cellular","nov","thu",1855,3,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
"1871",40,"technician","married","university.degree","no","yes","yes","cellular","may","fri",133,2,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
"1872",42,"technician","married","professional.course","no","no","no","cellular","may","mon",377,1,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"yes"
"1873",57,"admin.","divorced","university.degree","no","no","no","telephone","nov","wed",5,1,0,"nonexistent",-0.1,93.2,-42,4.663,5195.8,"no"
"1874",36,"technician","married","university.degree","no","yes","yes","cellular","may","mon",101,1,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
"1875",53,"services","married","high.school","no","no","no","telephone","may","wed",429,1,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"1876",58,"businessman","married","basic","no","no","no","cellular","aug","tue",83,2,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"1877",35,"admin.","single","university.degree","no","yes","no","cellular","may","thu",143,1,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"1878",41,"admin.","married","basic","no","no","no","cellular","apr","fri",1203,2,1,"failure",-1.8,93.075,-47.1,1.479,5099.1,"yes"
"1879",30,"technician","single","professional.course","no","yes","no","cellular","aug","wed",129,3,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"1880",37,"services","single","high.school","no","yes","no","telephone","may","tue",227,9,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"1881",53,"services","married","basic","no","yes","no","telephone","jul","tue",723,2,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
"1882",28,"admin.","single","university.degree","no","yes","no","cellular","may","fri",119,4,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
"1883",29,"businessman","single","university.degree","no","no","no","telephone","jun","wed",347,1,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
"1884",44,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",358,4,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"1885",56,"unemployed","married","high.school","no","yes","yes","cellular","jul","fri",308,2,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"yes"
"1886",31,"services","single","high.school","no","no","no","cellular","jul","thu",16,35,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
"1887",40,"blue-collar","single","basic","no","yes","no","telephone","jun","mon",128,3,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"1888",47,"blue-collar","married","high.school","no","yes","yes","telephone","may","fri",72,6,1,"success",-1.8,92.893,-46.2,1.313,5099.1,"no"
"1889",37,"management","single","university.degree","no","no","no","cellular","may","tue",107,1,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
"1890",57,"unemployed","married","university.degree","no","yes","no","telephone","may","tue",768,1,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"1891",37,"blue-collar","single","professional.course","no","no","no","cellular","aug","wed",94,3,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"1892",34,"admin.","single","university.degree","no","no","yes","cellular","aug","fri",78,3,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"1893",43,"services","married","high.school","no","no","yes","telephone","may","tue",262,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"1894",49,"admin.","married","university.degree","no","no","no","cellular","nov","tue",163,1,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
"1895",25,"admin.","single","high.school","no","yes","no","telephone","jun","wed",54,3,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
"1896",38,"services","married","high.school","no","no","yes","cellular","jul","thu",74,1,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
"1897",40,"unemployed","divorced","high.school","no","no","yes","telephone","jun","thu",257,1,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
"1898",31,"technician","single","university.degree","no","no","no","cellular","nov","tue",259,1,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
"1899",29,"technician","married","professional.course","no","no","no","telephone","may","tue",64,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"1900",57,"admin.","married","university.degree","no","yes","no","cellular","jul","thu",73,10,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"1901",38,"management","married","university.degree","no","no","no","cellular","may","fri",525,1,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
"1902",48,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",210,2,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"1903",32,"admin.","single","university.degree","no","no","no","cellular","aug","wed",823,1,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
"1904",30,"businessman","married","university.degree","no","yes","no","telephone","sep","mon",103,2,0,"nonexistent",-3.4,92.379,-29.8,0.771,5017.5,"no"
"1905",34,"services","divorced","high.school","no","no","no","cellular","may","fri",66,1,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
"1906",60,"blue-collar","married","basic","no","yes","no","cellular","nov","tue",347,2,1,"success",-1.1,94.767,-50.8,1.035,4963.6,"yes"
"1907",37,"technician","married","professional.course","no","no","no","telephone","jun","thu",96,1,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"1908",47,"technician","divorced","high.school","no","yes","no","cellular","aug","wed",56,5,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"1909",28,"admin.","married","university.degree","no","yes","no","cellular","aug","mon",226,3,1,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no"
"1910",33,"admin.","married","university.degree","no","yes","no","cellular","may","tue",165,1,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"1911",36,"technician","married","professional.course","no","no","no","telephone","jun","wed",183,9,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"1912",31,"businessman","married","university.degree","no","yes","yes","telephone","jun","mon",464,1,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"1913",37,"blue-collar","married","basic","no","yes","no","cellular","may","thu",271,1,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
"1914",32,"technician","single","university.degree","no","yes","yes","cellular","aug","wed",93,2,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"1915",29,"management","single","university.degree","no","yes","no","cellular","may","fri",468,2,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
"1916",33,"services","single","university.degree","no","yes","no","cellular","oct","mon",252,2,2,"success",-1.1,94.601,-49.5,0.977,4963.6,"yes"
"1917",57,"housemaid","married","basic","no","yes","no","telephone","jul","thu",381,3,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"no"
"1918",35,"blue-collar","married","basic","no","no","no","telephone","jun","fri",15,3,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"1919",34,"blue-collar","married","basic","no","yes","no","cellular","apr","fri",210,1,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"1920",50,"businessman","married","basic","no","yes","no","telephone","jun","fri",82,2,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"1921",49,"management","married","university.degree","no","no","no","cellular","apr","thu",289,1,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
"1922",28,"blue-collar","married","basic","no","no","no","cellular","may","wed",549,1,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"1923",52,"admin.","married","professional.course","no","yes","yes","cellular","jul","tue",139,2,1,"success",-1.7,94.215,-40.3,0.893,4991.6,"no"
"1924",65,"technician","married","professional.course","no","no","no","cellular","sep","thu",263,1,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no"
"1925",26,"blue-collar","married","basic","no","yes","no","cellular","apr","thu",77,3,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
"1926",56,"blue-collar","divorced","basic","no","yes","yes","cellular","jul","mon",123,3,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
